id	filename	md5	size	state
0a62b023-45c8-4f3a-993c-92767148d54e	TCGA-A1-A0SN-01Z-00-DX1.5E9B85AE-AFB7-41DC-8A1B-BD6DA39B6540.svs	4657f7a98620523e961540194f81562c	788102990	released
cd41f6f1-6076-4a87-aaa5-64d7239fe69d	TCGA-AO-A0JC-01Z-00-DX1.C8DD421B-9799-4FE7-9224-5EAC6ED1028E.svs	6acdb49b58fc57c2041e2e84edcd5d03	910133620	released
3b002d20-2448-48d8-8c21-f89d298e7699	TCGA-A2-A04U-01Z-00-DX1.06D17357-46A8-4DC3-A22B-2F4EB6EE3F79.svs	5ac1c8f4d665d1499cfd2b7daf4da628	1160011563	released
a537810e-0d95-40f7-a3c3-c054841e7780	TCGA-D8-A1XS-01Z-00-DX2.ED8BBDB4-CEA6-4E47-8214-4666F3CC6E44.svs	30f6a452f4b6422be36aa653076c039d	1356037391	released
c378b57d-9498-4886-9c75-ff2dbbcfc73f	TCGA-OL-A97C-01Z-00-DX1.BDEEDEE2-6D07-4046-A8A9-D6FF8F337393.svs	3bc3ea97247efea325bcbcac7d1366aa	1150062317	released
5d40222b-4205-4b23-9c30-d884cee9202b	TCGA-HN-A2OB-01Z-00-DX1.14F1FBFB-4540-43CE-9D79-5BC628640424.svs	effa8ad74b9d0a27c78730a1f07b72f7	297585642	released
afc8c086-fac7-4d36-b8e6-e6e267d25420	TCGA-AR-A1AX-01Z-00-DX1.2389D54F-545E-499E-B392-DD731834460A.svs	d1e49304691e79d070571a63d0d615af	1021041617	released
016dc3c4-3a2a-446d-9e24-c3d8a19f8f68	TCGA-UU-A93S-01Z-00-DX1.C4809779-DF5F-4F5D-A78C-B7F95F2D050F.svs	5034046f4a259ce67cdf9dc410e3bd0c	2234308067	released
43a104dc-154a-45a4-96ab-4d4fd64e65ad	TCGA-BH-A0DI-01Z-00-DX1.6A42D535-8842-4C36-8299-A40E9E56759D.svs	b4218ab0690a603f2a988ef531caab66	1319427451	released
752a5075-be6e-4e11-82a1-f99eaaf425b8	TCGA-A8-A09R-01Z-00-DX1.392580F3-0CE5-4EDB-91CF-814AAD0DB649.svs	bfe974e794fbf37083d3969d6a940c58	683551340	released
0001a1fb-f388-41c6-bfe9-ecbb10429e37	TCGA-A1-A0SE-01Z-00-DX1.04B09232-C6C4-46EF-AA2C-41D078D0A80A.svs	7667ba87d7b58f88d77bf9fb83b52d23	1114028148	released
265a1814-03ff-498c-9f83-d2ad61d23b90	TCGA-E2-A1LG-01Z-00-DX1.8ff0fdd8-e5d5-4ff8-8707-4a760aaa5d36.svs	9831ca7031be939c8e15112b5020e7f0	613844379	released
c5d1d3a2-21ec-415e-9f40-12c2dc20f4c2	TCGA-E9-A22D-01Z-00-DX1.b2867437-0add-4b7d-8002-fb09ed961942.svs	09e187fdbf40dbd669aad6ed9f288559	829780345	released
16b692d5-6789-4eac-88eb-1e951e56958f	TCGA-A2-A0CZ-01Z-00-DX1.A433A414-4F1B-4F99-8FD9-E64803F5E042.svs	5219257912544e14378ac9740d3b0b25	1512573769	released
a898c33c-d67e-4551-91e2-ba6acb5e7e79	TCGA-AO-A1KQ-01Z-00-DX1.CAB7D9A5-7030-4A33-BE51-9B04D67A7676.svs	29a00021a184de088013ef6de26997bc	247666964	released
1eebfcb3-f220-455b-8659-45c1fc4d74bf	TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8.svs	71d102f8175de8856017f89eb2acb4dd	710031949	released
541335eb-b2af-475e-9e7b-8e29530fbaf1	TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6.svs	223dc99206a6d3ee47153521d1ef455e	986366394	released
d7123bf2-682b-4215-a215-4f2a7543d779	TCGA-A2-A04Q-01Z-00-DX1.DF7ED6B6-7701-486D-9007-F26B6F0682C4.svs	c68ba263d03284e3a51dbb92ff3196d4	340628796	released
0fb6149b-ffef-4585-896d-832a01f40dd2	TCGA-AO-A1KS-01Z-00-DX1.349F9BCA-C9F0-43B4-BA6A-D20039E1C720.svs	8c7134bc8c5fc174d5c8c0e2aa436215	327022974	released
8e76cece-b241-476c-ad32-dc6056d22116	TCGA-BH-A0GY-01Z-00-DX1.E1AEAA36-94FA-41ED-851F-7BB11DD3C06D.svs	70dd581c22262e480161289668ac1a55	1304567135	released
16262320-cde1-4952-b07f-1868f466c314	TCGA-A8-A094-01Z-00-DX1.6750B72A-FEC7-49FA-8520-FCF101CA59AC.svs	a4f09236e9c4f19524896f291f8b2c49	734166396	released
136c8b32-e539-454f-b76c-c89249b19256	TCGA-D8-A1J9-01Z-00-DX2.E1C59487-9563-4501-845F-2067A0C5C59B.svs	a029e225654b8d67f12e417e6c7152a4	896117759	released
eeab761d-7c85-4d73-849c-af668053b747	TCGA-A8-A06N-01Z-00-DX1.E25E65F8-DFE0-47CF-9FAB-B82EE8E321F7.svs	703d7d71f50a8f1ad939a17d162fc14a	733518108	released
135e18d0-6ae1-4016-961e-57376648d758	TCGA-D8-A27N-01Z-00-DX2.EB803DEC-438B-43A9-B906-FD7C3B9A0138.svs	268b1557a37db972a2c117a8abf8c1cf	352705395	released
b0d1c839-786b-4c17-afeb-1571585d0f80	TCGA-D8-A1X7-01Z-00-DX2.F0631B8C-EB75-4995-8ED7-1A8972BE8997.svs	43afc7d83ce0cdfd6ecb877c6e9fde08	1557567115	released
814d231d-ea56-4c81-a275-1ea76b23b460	TCGA-B6-A0WT-01Z-00-DX1.7ED21DA2-A3D8-4DCA-9742-963879A658D8.svs	21b7c8e8b52b14b0b613bf15378300bc	1410405405	released
edfdf2ff-b97d-4d93-a070-836d27ae3aa5	TCGA-A8-A08P-01Z-00-DX1.431A1290-9CF4-4CE7-A9F0-13F9ADA46ADA.svs	ff6128867f8935b1a43b9ec308b7b8b9	1126721086	released
c81f3b85-e6b7-46ca-8939-cc829e088d83	TCGA-D8-A1XW-01Z-00-DX1.10187A1F-086B-4CD9-AC01-ADA2E435CD34.svs	b2cec3defabcc963644ce0cc4dc66995	1402712435	released
04496f32-2841-4616-a492-b56ec67f69ac	TCGA-A2-A1FV-01Z-00-DX1.F70ACD9A-7819-4296-BD28-4D24BBA8AFF4.svs	641a361380e78198b4a036e5e59705d4	1414960275	released
aa4c37e2-a643-4e55-8443-a7d3667bcbfe	TCGA-E9-A22E-01Z-00-DX1.3d5b1ba6-466f-4852-b1fc-bc29ef3be9a2.svs	8fba8af25d158c043ac9738321a2acf8	1038135203	released
da36d3aa-9b19-492a-af4f-cc028a926d96	TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C.svs	e15bbb27fd63c0a53e8ec652ed3e9e7e	710612992	released
