id	filename	md5	size	state
e21fa645-230b-433b-bd54-ad4182971285	44f52c83-3eb1-4f91-a885-599fb960049c.FPKM-UQ.txt.gz	739b03e0cbd0694dfca607d9affc3084	503208	released
4a56a3ce-48c7-4640-98b6-964b5a905396	f125d4a1-cb15-4729-9318-433c39c685d7.FPKM-UQ.txt.gz	3645d783fd8628a8a27a36cbc7894238	518672	released
d22adc62-0a38-43d7-bf55-649820ffea97	7d229eb4-cdbd-4578-9e54-c7cbd7ef1378.FPKM-UQ.txt.gz	973cdffda70d022aba608d0e46a6b75c	527357	released
e9ea3259-a07c-4474-8261-2fb1d8ad5951	63a39ca4-6ea7-468e-b726-b3b8ce17d7b1.FPKM-UQ.txt.gz	0a92a97f457c7876475ca9ea1fba7a8d	522015	released
edb11560-ebf3-4e01-b3a5-d81bfd961438	5c50c128-f5df-4000-9e2b-3c261c02535f.FPKM-UQ.txt.gz	0b884e33c479bfccf1a14836ae9cdae5	477143	released
a2f68d3e-6b24-4bc0-98f4-40a51a2e2441	1e7b2b3b-f84d-42b2-b991-42d44f10340b.FPKM-UQ.txt.gz	db5d39651ff51b58f5be24d268927c56	528406	released
89b6b8b5-321a-408f-9408-1b862c71ba2a	6f618400-b914-4103-bf46-9c026b470aa0.FPKM-UQ.txt.gz	a6475b22f8048eda059b90777fb4bfaf	529481	released
ecb50024-2c0b-4354-8929-4d1858562348	e84e835c-ce99-46bd-a50b-068cfb983143.FPKM-UQ.txt.gz	6d76135d7e1bbfe165b84b36d326aff9	519814	released
3d8da5f0-7942-4474-b6f6-acc90aeb5194	4a0d9b7a-427c-4446-9fbd-ebb4b55b0469.FPKM-UQ.txt.gz	42d06ffe7cbc7edcd03d002dd6da7776	529107	released
e21b4729-0767-48b5-9ea4-f165ea53e5ec	eeff4d01-f161-423f-9d6d-d2d31cc69047.FPKM-UQ.txt.gz	322bc5148f0e78dc98271b82993026cc	545339	released
19cb8a16-5048-4942-97ad-ae5af70df0c4	c4261805-d89d-4cf0-8dd6-24a8f504a9ed.FPKM-UQ.txt.gz	f53343fc9a1daaeb8fa8131566229d66	523942	released
e9d050dc-218e-46c6-946a-f4e97ee1d0bd	78f2dfc0-9452-4547-b9a9-eb9dc920a4a9.FPKM-UQ.txt.gz	a70fc5247224fee15b5114facb0c105f	520549	released
6bf5fdfd-489f-45b3-bedc-f1c7dff64652	33fa1673-1d0d-4838-a313-1929c5af60d1.FPKM-UQ.txt.gz	e25d9d489506ce45f8810b5cc664e3c6	524568	released
e4be3427-f8f5-4c4b-9fd8-0cd390795250	249869f5-8812-410c-89f8-2b7df632ac85.FPKM-UQ.txt.gz	4b788b665c04c677e3a1c69d9bbb1a0f	509994	released
a99def36-0ac3-4bca-bbe0-54bba74d0279	fe07bbb2-6d46-44b4-8363-1e1b8d648660.FPKM-UQ.txt.gz	efe508716120a4bd9521ceb68904963d	528170	released
805e2c71-2b92-428e-b975-95f8ceea8a5e	4fe7951d-87fd-49b7-91d6-1d455415daa1.FPKM-UQ.txt.gz	3d4dd72fc15f2b80503c868cb78c7bbe	507520	released
51ae4deb-0e68-428d-b1f8-1512c46b4d49	34dd2d8f-6b3c-42ec-94c6-2c3eb75e8b91.FPKM-UQ.txt.gz	f9b71e060f293fd7355054c76d342744	516909	released
f45b27f2-b1c3-46f1-8cbb-4f9a22676c18	6a99a9ab-dcda-408b-886a-1600fb578306.FPKM-UQ.txt.gz	c17c56b8b82948151444dcd5a19bc02c	524440	released
acc014e1-2761-41f9-b2c9-89cc351ad599	683bed23-e01d-4ad4-b1c6-fb6e31a69492.FPKM-UQ.txt.gz	83effb1aa65b4373e30edc515a84cb75	510884	released
1dfb26f3-061d-4ef9-b172-9901db1e975e	ef51ae2e-91ac-4d5f-ba2a-0ae978ba33b9.FPKM-UQ.txt.gz	ce3418e3b8dbece32f3c8358dead6bce	544285	released
e29bb8a8-0afb-47ea-95be-d7009afc4007	78847e00-15b8-45a5-8b5a-db379f48a1c1.FPKM-UQ.txt.gz	37b3b95d7f56a2d7f628cb55f2f1368b	555584	released
e449564d-bb15-4bc2-ab01-36a40172a710	cf52b0c5-b1b7-4f0a-b5a1-f1924b39046f.FPKM-UQ.txt.gz	d850047ed0050d79c1f1f4320eeb4112	536518	released
dc4c7b1b-6342-4591-9758-8133add9b10e	1294d2f0-3a01-45b8-9e18-f5da4fbe8223.FPKM-UQ.txt.gz	aafcef6516d84db20c5799ffb0c441b4	495968	released
bb555e4b-b0d0-4916-ab59-b4ff4b3ce664	998523c5-4a3d-4e63-8e3e-bdd0ac9cda0f.FPKM-UQ.txt.gz	3d3421a1bd47f50bee522989c463e789	583241	released
c56d71fe-e3cb-4c7f-b464-db7e8b26f71d	d4d6abaa-9134-42ac-9adf-2045f747abb4.FPKM-UQ.txt.gz	af1e7ccbb4df03e747f92ebbbaa833c7	510073	released
86a94405-a0b4-4365-962b-8c7f3a6bc9ff	3840477f-a5a6-4420-8d06-18f61b313ec1.FPKM-UQ.txt.gz	06021403d2dfef695dd6116c95efb730	536094	released
384910d2-2719-4f58-abde-7fda069dccab	0d604955-ce10-4fa9-ba8b-9417c5719653.FPKM-UQ.txt.gz	bfaae98b8b18ca754505f57ed9906c0d	502807	released
bb1e9553-768e-4915-b376-1c5c02fb5874	23507f34-1c8e-4d83-a1c3-634b49460eb9.FPKM-UQ.txt.gz	ddc695eb5b65e7c9101762bd271ad2b0	525402	released
4a5287f9-69b4-408d-94b6-f69656037a71	968ba83a-fbf6-45ca-b8a9-6543b30be443.FPKM-UQ.txt.gz	8ef018de7aff406b4454b529a0e192aa	537217	released
96af854d-d807-400d-a9be-1cbb9878d197	445fb7df-2bd7-4324-9423-23b573ada13d.FPKM-UQ.txt.gz	853540a95a7ca0014b32d5d9ed11c9a0	506810	released
dbb61891-a194-47e2-a9c2-d54a884e1778	2ac83384-33be-4500-b1fa-9d19eb2de6fe.FPKM-UQ.txt.gz	ab3ed31a405a6b31a0ec9d3a27d8905b	516030	released
