chr1:2562481-2563340	859	759	1048.24	1.2203	1.38108
chr1:2563997-2564227	230	180	265	1.15217	1.47222
chr1:2568240-2568481	241	241	215	0.892116	0.892116
chr1:11862320-11863930	1610	1610	17794.2	11.0523	11.0523
chr1:11864545-11866955	2410	2185	10125.6	4.20149	4.63414
chr1:60392005-60392685	680	605	3642.4	5.35647	6.0205
chr1:67628665-67629430	765	765	4469.6	5.84261	5.84261
chr1:67631420-67632155	735	735	8887.6	12.092	12.092
chr1:98384620-98387175	2555	2130	6462	2.52916	3.0338
chr1:114413440-114413670	230	230	712.8	3.09913	3.09913
chr1:114414225-114415494	1269	1269	28993.2	22.8473	22.8473
chr1:114416680-114417755	1075	1075	14414.4	13.4087	13.4087
chr1:115258640-115259850	1210	1010	5363.6	4.43273	5.3105
chr1:115261778-115262015	237	237	270	1.13924	1.13924
chr1:115263265-115263415	150	100	87	0.58	0.87
chr1:161471204-161471310	106	106	242	2.28302	2.28302
chr1:161471925-161472130	205	205	690	3.36585	3.36585
chr1:161472805-161473130	325	275	543.6	1.67262	1.97673
chr1:161475005-161475581	576	576	10193.2	17.6966	17.6966
chr1:161476360-161477010	650	650	5479.2	8.42954	8.42954
chr1:169553842-169554690	848	848	3609.8	4.25684	4.25684
chr1:169555500-169556055	555	555	6895.8	12.4249	12.4249
chr1:169557445-169557730	285	285	769.2	2.69895	2.69895
chr1:169558400-169558630	230	230	1991.8	8.66	8.66
chr1:173174425-173175230	805	805	14307.4	17.7732	17.7732
chr1:173175960-173176811	851	851	8222.84	9.66256	9.66256
chr1:173179420-173180190	770	770	2153	2.7961	2.7961
chr1:186649080-186650267	1187	1187	5157	4.34457	4.34457
chr1:186650960-186651235	275	225	185	0.672727	0.822222
chr1:186651879-186652170	291	291	1111	3.81787	3.81787
chr1:201080005-201080087	82	62	69.08	0.842439	1.11419
chr1:201080721-201081201	480	455	475.88	0.991417	1.04589
chr1:201083097-201084671	1574	1524	5852.64	3.71832	3.84031
chr1:206943865-206944935	1070	1070	18402.6	17.1987	17.1987
chr1:206945620-206946010	390	390	3655	9.37179	9.37179
chr1:206946705-206946707	2	2	21.92	10.96	10.96
chr1:206947500-206947895	395	395	12571.4	31.8263	31.8263
chr1:206949625-206949839	214	214	3785.56	17.6895	17.6895
chr10:6102760-6102930	170	170	1169.8	6.88118	6.88118
chr10:6103928-6104648	720	720	9055.16	12.5766	12.5766
chr10:6107880-6108165	285	285	1981.6	6.95298	6.95298
chr10:8092666-8098666	6000	5800	25446.6	4.24109	4.38734
chr10:45865754-45865917	163	163	1165.56	7.15067	7.15067
chr10:45867080-45867368	288	288	2044.16	7.09778	7.09778
chr10:45868585-45871613	3028	2778	21141.8	6.9821	7.61044
chr10:49889840-49890095	255	255	4532.4	17.7741	17.7741
chr10:49891965-49894190	2225	2025	23579.4	10.5975	11.6441
chr10:64131645-64131821	176	126	198.2	1.12614	1.57302
chr10:64133373-64134315	942	842	3257	3.45754	3.86817
chr10:64134825-64135115	290	240	228	0.786207	0.95
chr10:96696561-96696750	189	150	134	0.708995	0.893333
chr10:101288689-101294689	6000	5550	18533.7	3.08895	3.3394
chr10:115802404-115805890	3486	3036	17705.6	5.07906	5.83188
chr10:135337100-135338059	959	275	258	0.26903	0.938182
chr10:135341200-135341873	673	198	225.16	0.334562	1.13717
chr10:135342471-135342866	395	395	1093.68	2.76881	2.76881
chr11:17407485-17407715	230	155	293	1.27391	1.89032
chr11:17408225-17408475	250	250	2018	8.072	8.072
chr11:17410225-17411591	1366	1216	4411.12	3.22922	3.62757
chr11:17413085-17413432	347	347	3168.44	9.13095	9.13095
chr11:67347065-67347755	690	690	11212	16.2493	16.2493
chr11:67348885-67349295	410	410	990.6	2.4161	2.4161
chr11:67349985-67350375	390	390	5370.4	13.7703	13.7703
chr11:67350900-67353065	2165	1740	14419.6	6.66032	8.28713
chr11:113344860-113346235	1375	950	1771.4	1.28829	1.86463
chr11:113348098-113348522	424	274	622.12	1.46726	2.27051
chr11:128390346-128394370	4024	3349	27005	6.71098	8.0636
