chr1:2562481-2563340	859	859	7276.6	8.47101	8.47101
chr1:2563997-2564227	230	230	3606.12	15.6788	15.6788
chr1:2568240-2568481	241	241	1560.6	6.47552	6.47552
chr1:11862320-11863930	1610	1610	26898.4	16.7071	16.7071
chr1:11864545-11866955	2410	2360	15164.2	6.2922	6.42551
chr1:60392005-60392685	680	680	4135.8	6.08206	6.08206
chr1:67628665-67629430	765	540	967.8	1.2651	1.79222
chr1:67631420-67632155	735	705	1365	1.85714	1.93617
chr1:98384620-98387175	2555	2555	10524.8	4.1193	4.1193
chr1:114413440-114413670	230	110	165	0.717391	1.5
chr1:114414225-114415494	1269	1219	2169	1.70922	1.77933
chr1:114416680-114417755	1075	925	2951	2.74512	3.19027
chr1:115258640-115259850	1210	1210	4978.4	4.11438	4.11438
chr1:115261778-115262015	237	62	47.68	0.201181	0.769032
chr1:115263265-115263415	150	85	136.4	0.909333	1.60471
chr1:161471204-161471310	106	106	106	1	1
chr1:161471925-161472130	205	200	338	1.64878	1.69
chr1:161472805-161473130	325	0	0	0	0
chr1:161475005-161475581	576	556	1486	2.57986	2.67266
chr1:161476360-161477010	650	650	4414.8	6.792	6.792
chr1:169553842-169554690	848	633	835	0.98467	1.31912
chr1:169555500-169556055	555	555	5000.8	9.01045	9.01045
chr1:169557445-169557730	285	210	279.8	0.981754	1.33238
chr1:169558400-169558630	230	200	323	1.40435	1.615
chr1:173174425-173175230	805	805	2981	3.70311	3.70311
chr1:173175960-173176811	851	490	1721.6	2.02303	3.51347
chr1:173179420-173180190	770	770	4697.6	6.10078	6.10078
chr1:186649080-186650267	1187	1087	4872.56	4.10494	4.48258
chr1:186650960-186651235	275	275	460	1.67273	1.67273
chr1:186651879-186652170	291	191	182.56	0.627354	0.955812
chr1:201080005-201080087	82	82	149	1.81707	1.81707
chr1:201080721-201081201	480	480	1154	2.40417	2.40417
chr1:201083097-201084671	1574	1574	8987.4	5.70991	5.70991
chr1:206943865-206944935	1070	1070	7683.6	7.18093	7.18093
chr1:206945620-206946010	390	130	106	0.271795	0.815385
chr1:206946705-206946707	2	2	2	1	1
chr1:206947500-206947895	395	345	829.4	2.09975	2.40406
chr1:206949625-206949839	214	214	1053.56	4.92318	4.92318
chr10:6102760-6102930	170	0	0	0	0
chr10:6103928-6104648	720	670	2077.04	2.88478	3.10006
chr10:6107880-6108165	285	115	201	0.705263	1.74783
chr10:8092666-8098666	6000	5950	54277.3	9.04621	9.12223
chr10:45865754-45865917	163	0	0	0	0
chr10:45867080-45867368	288	218	277.4	0.963194	1.27248
chr10:45868585-45871613	3028	2953	19756.6	6.52464	6.69035
chr10:49889840-49890095	255	195	195	0.764706	1
chr10:49891965-49894190	2225	1535	2905	1.30562	1.89251
chr10:64131645-64131821	176	176	486	2.76136	2.76136
chr10:64133373-64134315	942	892	4611.12	4.89503	5.16942
chr10:64134825-64135115	290	290	600	2.06897	2.06897
chr10:96696561-96696750	189	150	219	1.15873	1.46
chr10:101288689-101294689	6000	5950	41046.5	6.84109	6.89857
chr10:115802404-115805890	3486	3111	26907.4	7.7187	8.64912
chr10:135337100-135338059	959	425	496	0.517205	1.16706
chr10:135341200-135341873	673	475	854	1.26895	1.79789
chr10:135342471-135342866	395	166	149	0.377215	0.89759
chr11:17407485-17407715	230	230	1859.8	8.08609	8.08609
chr11:17408225-17408475	250	250	1831	7.324	7.324
chr11:17410225-17411591	1366	1366	6970.2	5.10264	5.10264
chr11:17413085-17413432	347	347	843.72	2.43147	2.43147
chr11:67347065-67347755	690	640	5106	7.4	7.97813
chr11:67348885-67349295	410	410	2698	6.58049	6.58049
chr11:67349985-67350375	390	390	6383.6	16.3682	16.3682
chr11:67350900-67353065	2165	2115	27594	12.7455	13.0468
chr11:113344860-113346235	1375	1225	8687.2	6.31796	7.09159
chr11:113348098-113348522	424	424	1512.12	3.56632	3.56632
chr11:128390346-128394370	4024	3674	20369.8	5.06209	5.54432
chr11:128395320-128395918	598	598	4766.44	7.97064	7.97064
chr11:128455520-128456105	585	585	6291	10.7538	10.7538
chr11:128457240-128457710	470	470	5714	12.1574	12.1574
chr12:21281700-21281850	150	150	143	0.953333	0.953333
chr12:21282412-21282515	103	103	118.8	1.1534	1.1534
chr12:25402773-25404907	2134	1509	7003.88	3.28204	4.6414
chr12:25405643-25407595	1952	1702	5443.6	2.78873	3.19835
chr12:48296940-48299775	2835	2835	22264	7.85326	7.85326
chr12:48301902-48302315	413	288	388	0.939467	1.34722
chr12:111840720-111845751	5031	4931	57030	11.3357	11.5656
chr12:111868665-111869095	430	430	3562.8	8.28558	8.28558
chr12:111869640-111870659	1019	869	2536.4	2.48911	2.91876
chr12:111872020-111874084	2064	2064	27892.4	13.5138	13.5138
chr15:67354385-67360194	5809	5784	57836.1	9.9563	9.99933
chr15:67414053-67414375	322	322	1682	5.2236	5.2236
chr15:67416545-67420035	3490	3440	13527.2	3.87599	3.93233
chr15:67426358-67428130	1772	1772	17809.3	10.0504	10.0504
chr15:67429107-67432050	2943	2943	23921	8.1281	8.1281
chr15:67454492-67455155	663	613	1785.56	2.69315	2.91282
chr15:67457073-67459055	1982	1982	39502	19.9304	19.9304
chr15:67460143-67460370	227	227	1463.32	6.44634	6.44634
chr15:75040961-75041231	270	270	730	2.7037	2.7037
chr15:75043132-75043185	53	53	269.6	5.08679	5.08679
chr16:11034365-11038941	4576	4401	33341.6	7.2862	7.57592
chr16:11039540-11040344	804	804	9852.76	12.2547	12.2547
chr16:28620605-28622369	1764	1714	13878.8	7.86778	8.09729
chr16:28633160-28635075	1915	1890	10402	5.43185	5.5037
chr16:31104420-31107430	3010	2910	15709	5.21894	5.39828
chr16:31271140-31271395	255	255	915	3.58824	3.58824
chr16:50727049-50728497	1448	1448	10638	7.34669	7.34669
chr16:50729605-50732559	2954	2804	7704.4	2.60812	2.74765
chr16:50733620-50734015	395	395	790.2	2.00051	2.00051
chr16:69758794-69762095	3301	3301	29235.5	8.85656	8.85656
chr16:85931005-85931310	305	260	572	1.87541	2.2
chr16:85932065-85934355	2290	2215	9625.2	4.20314	4.34546
chr16:85935525-85938035	2510	2435	8199	3.26653	3.36715
chr17:37843185-37845775	2590	2590	26746	10.3266	10.3266
chr17:37852400-37852655	255	255	1994	7.81961	7.81961
chr17:37855185-37858105	2920	2870	17585.2	6.02233	6.12725
chr17:37932620-37932830	210	210	707	3.36667	3.36667
chr17:37933893-37934615	722	707	2807.64	3.8887	3.9712
chr17:37937320-37937595	275	275	897.8	3.26473	3.26473
chr17:38019805-38021955	2150	2070	8360	3.88837	4.03865
chr17:38023166-38024441	1275	916	3259	2.55608	3.55786
chr17:38071905-38072295	390	195	410	1.05128	2.10256
chr17:38072820-38073590	770	695	2132.2	2.76909	3.06791
chr17:38074105-38078647	4542	3122	6047	1.33135	1.9369
chr17:38081125-38086315	5190	5075	45088	8.68748	8.88433
chr17:40538769-40541315	2546	2121	18166.6	7.13537	8.56513
chr17:40541932-40542235	303	303	3616.56	11.9358	11.9358
chr17:41276480-41278662	2182	2032	13929.5	6.38383	6.85508
chr17:41279480-41279710	230	120	129	0.56087	1.075
chr17:41280980-41281475	495	395	419.4	0.847273	1.06177
chr17:61551560-61552170	610	610	2000	3.27869	3.27869
chr17:61553052-61555504	2452	2402	29550	12.0514	12.3023
chr17:61556025-61556421	396	396	8238.2	20.8035	20.8035
chr17:61558177-61558616	439	439	1992.16	4.53795	4.53795
chr17:61559672-61560163	491	491	575.8	1.17271	1.17271
chr17:61561209-61561335	126	126	286	2.26984	2.26984
chr17:61562065-61562715	650	650	3011	4.63231	4.63231
chr17:61563565-61563573	8	8	32	4	4
chr18:653601-653831	230	230	1104.12	4.80052	4.80052
chr18:656840-659282	2442	2417	12901.8	5.28328	5.33792
chr18:12839020-12840271	1251	1146	4110	3.28537	3.58639
chr18:12841080-12841270	190	190	957.8	5.04105	5.04105
chr18:12842989-12843868	879	879	5521.8	6.28191	6.28191
chr18:12882525-12884782	2257	2032	7431.76	3.29276	3.65736
chr18:12885545-12885995	450	450	4490.2	9.97822	9.97822
chr18:12886560-12886830	270	195	1062.6	3.93556	5.44923
chr19:10490501-10491815	1314	1164	8803.28	6.6996	7.56296
chr19:16008825-16009160	335	310	502.2	1.4991	1.62
chr19:38920339-38920455	116	116	361.6	3.11724	3.11724
chr19:38922025-38922048	23	23	55.2	2.4	2.4
chr19:38924020-38924607	587	587	2949.56	5.0248	5.0248
chr19:38925220-38925675	455	455	3803.6	8.35956	8.35956
chr19:41354371-41355222	851	851	5014	5.89189	5.89189
chr19:41495405-41495742	337	287	543.56	1.61294	1.89394
chr19:41497540-41497790	250	250	382.6	1.5304	1.5304
chr2:29446665-29447621	956	956	2771.8	2.89937	2.89937
chr2:29448725-29449675	950	750	2624	2.76211	3.49867
chr2:30142920-30144775	1855	1605	19034.8	10.2613	11.8597
chr2:30145365-30146290	925	835	2518	2.72216	3.01557
chr2:61106980-61110629	3649	3399	17869.2	4.897	5.25718
chr2:65592365-65592930	565	565	2158.4	3.82018	3.82018
chr2:65593765-65595015	1250	1250	6010.6	4.80848	4.80848
chr2:65595720-65595870	150	150	142	0.946667	0.946667
chr2:65597760-65597931	171	171	590	3.45029	3.45029
chr2:65657656-65660735	3079	2804	9805.64	3.18468	3.49702
chr2:65661725-65663656	1931	1856	17445	9.03418	9.39925
chr2:163173194-163175915	2721	2071	12884.2	4.7351	6.22125
chr2:163176426-163176755	329	280	700	2.12766	2.5
chr2:192014980-192015910	930	930	6435.4	6.91978	6.91978
chr2:192017573-192017938	365	363	590.4	1.61753	1.62645
chr2:234156420-234156891	471	355	404.4	0.858599	1.13915
chr2:234157700-234158003	303	303	800	2.64026	2.64026
chr2:234159049-234159595	546	521	925.28	1.69465	1.77597
chr2:234160120-234162216	2096	2071	10614	5.06393	5.12506
chr2:234665243-234665735	492	385	500	1.01626	1.2987
chr2:234667540-234667730	190	190	508	2.67368	2.67368
chr2:234668691-234668955	264	0	0	0	0
chr2:234670060-234670375	315	125	228	0.72381	1.824
chr20:44746405-44748892	2487	2462	13273.6	5.33719	5.39139
chr20:48183855-48186649	2794	2544	32562.4	11.6544	12.7997
chr20:48187452-48187682	230	230	1753	7.62174	7.62174
chr21:46952749-46953025	276	225	484	1.75362	2.15111
chr21:46955625-46955901	276	276	626	2.26812	2.26812
chr21:46956805-46956987	182	45	39	0.214286	0.866667
chr21:46960731-46964278	3547	3272	27084.3	7.63584	8.2776
chr22:19925262-19925950	688	588	1373	1.99564	2.33503
chr22:19927925-19931262	3337	3312	23118.6	6.92797	6.98027
chr22:19935265-19935864	599	499	1058	1.76628	2.12024
chr22:19936927-19939555	2628	2278	5299.72	2.01664	2.32648
chr22:19946625-19948035	1410	1360	19487.6	13.821	14.3291
chr22:19948905-19949055	150	150	1084	7.22667	7.22667
chr22:19949880-19951715	1835	1835	29357.2	15.9985	15.9985
chr22:21918585-21919335	750	750	3052.6	4.07013	4.07013
chr22:21920905-21924018	3113	2993	16473.9	5.29196	5.50414
chr22:23518551-23519675	1124	1024	1706.2	1.51797	1.66621
chr22:23520660-23523438	2778	2778	23394	8.42117	8.42117
chr22:23524499-23524551	52	52	870.28	16.7362	16.7362
chr22:24383879-24384915	1036	911	6092	5.88031	6.68716
chr22:42525357-42525699	342	292	610.72	1.78573	2.09151
chr22:42527653-42527795	142	142	364.16	2.56451	2.56451
chr22:42528485-42528769	284	190	185	0.651408	0.973684
chr22:42530185-42530412	227	215	197.6	0.870485	0.91907
chr3:38690024-38692995	2971	2771	27787.2	9.35281	10.0279
chr3:49724200-49724590	390	390	5957.4	15.2754	15.2754
chr3:49725728-49728053	2325	2325	40518.6	17.4273	17.4273
chr3:119495465-119495890	425	425	823	1.93647	1.93647
chr3:119500476-119500970	494	419	1088.4	2.20324	2.59761
chr3:119502126-119503030	904	754	1298.92	1.43686	1.72271
chr3:151101784-151102910	1126	991	1807.56	1.60529	1.82398
chr3:151103925-151104150	225	225	378	1.68	1.68
chr3:152552202-152554155	1953	1953	13881	7.10753	7.10753
chr3:187867897-187868075	178	178	688.84	3.86989	3.86989
chr3:187868845-187872708	3863	3388	26017.1	6.73494	7.67919
chr3:187873298-187873515	217	217	2236.32	10.3056	10.3056
chr3:187926720-187926775	55	55	706.2	12.84	12.84
chr3:187930160-187930695	535	535	3771.2	7.04897	7.04897
chr3:187931685-187932543	858	768	881.84	1.02779	1.14823
chr4:55520965-55521228	263	153	147	0.558935	0.960784
chr4:55523279-55525935	2656	2631	13605.8	5.12267	5.17134
chr4:89079444-89080779	1335	1335	15729.2	11.7822	11.7822
chr4:89083820-89084155	335	335	4095.4	12.2251	12.2251
chr4:89151640-89151955	315	260	375	1.19048	1.44231
chr4:100242516-100242670	154	154	1084.6	7.04286	7.04286
chr4:100244900-100245150	250	100	188	0.752	1.88
chr4:100246240-100246470	230	230	284	1.23478	1.23478
chr5:55527313-55527617	304	287	442	1.45395	1.54007
chr5:55529080-55529330	250	250	2049.2	8.1968	8.1968
chr5:74631380-74634350	2970	2820	19239.8	6.47805	6.82262
chr5:96142824-96144235	1411	1411	4843.84	3.43291	3.43291
chr5:96147289-96147675	386	386	1155.44	2.99337	2.99337
chr5:96148580-96148915	335	335	429	1.2806	1.2806
chr5:96151980-96152872	892	892	7324.16	8.21094	8.21094
chr5:131989445-131989772	327	327	1415.2	4.32783	4.32783
chr5:131991385-131992855	1470	1470	11889	8.08776	8.08776
chr5:131994406-131994635	229	229	588.32	2.56908	2.56908
chr5:131995559-131995864	305	305	861.16	2.82348	2.82348
chr5:148204185-148204410	225	225	336.8	1.49689	1.49689
chr5:148205280-148206535	1255	1205	10307.4	8.21307	8.55386
chr5:148207044-148208197	1153	1078	2761	2.39462	2.56122
chr5:150442805-150443343	538	538	2605.92	4.84372	4.84372
chr5:150445046-150445075	29	29	85.56	2.95034	2.95034
chr5:150446625-150446758	133	133	1756.28	13.2051	13.2051
chr5:150447362-150448692	1330	1255	6323.08	4.7542	5.03831
chr5:150458595-150458775	180	180	1271.2	7.06222	7.06222
chr5:150459385-150462075	2690	2665	17917	6.66059	6.72308
chr5:150462980-150467114	4134	3484	17881.6	4.3255	5.13249
chr5:150470165-150470410	245	135	120	0.489796	0.888889
chr5:158757180-158757554	374	374	767	2.0508	2.0508
chr5:158758215-158759315	1100	1050	5566.4	5.06036	5.30133
chr5:158759860-158760639	779	404	850	1.09114	2.10396
chr6:18153400-18153930	530	525	4828	9.10943	9.19619
chr6:18154585-18156630	2045	1670	6448	3.15306	3.86108
chr6:31238260-31241370	3110	2910	22955.4	7.38116	7.88845
chr6:31323022-31325375	2353	2278	13378	5.68551	5.8727
chr6:31326080-31326490	410	335	1479.8	3.60927	4.41731
chr6:32374045-32374195	150	150	540	3.6	3.6
chr6:32405240-32405575	335	235	542	1.61791	2.30638
chr6:32407240-32409330	2090	1590	6833.8	3.26976	4.29799
chr6:32557025-32558124	1099	1099	5916.2	5.38326	5.38326
chr6:32601778-32602190	412	187	162.2	0.393689	0.86738
chr6:32603365-32603655	290	265	396.8	1.36828	1.49736
chr6:32604445-32606430	1985	1185	2269	1.14307	1.91477
chr6:32632466-32634635	2169	2119	7268.72	3.35118	3.43026
chr6:32636165-32636415	250	250	1165	4.66	4.66
chr6:32709005-32709595	590	515	2463.6	4.17559	4.78369
chr6:32710280-32710507	227	120	98	0.431718	0.816667
